trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"431","15:58:00","15:58:00","70051","20","San Francisco","0","0","57827.71502450",1
"431","16:03:00","16:03:00","70041","21","San Francisco","0","0","60796.69153017",1
"431","16:09:00","16:09:00","70031","22","San Francisco","0","0","67471.87589919",1
"431","16:15:00","16:15:00","70021","23","San Francisco","0","0","72890.33957530",1
"431","16:22:00","16:22:00","70011","24","San Francisco","0","0","75413.48537542",1
"433H","16:08:00","16:08:00","70261","1","San Francisco","0","0","0.00000000",1
"433H","16:13:00","16:13:00","70241","2","San Francisco","0","0","4121.03122797",1
"433H","16:19:00","16:19:00","70231","3","San Francisco","0","0","10016.37844470",1
"433H","16:23:00","16:23:00","70221","4","San Francisco","0","0","13203.47293484",1
"433H","16:29:00","16:29:00","70211","5","San Francisco","0","0","17517.67460050",1
"433H","16:33:00","16:33:00","70201","6","San Francisco","0","0","20625.85835376",1
"433H","16:37:00","16:37:00","70191","7","San Francisco","0","0","24569.44084406",1
"433H","16:42:00","16:42:00","70171","8","San Francisco","0","0","27117.38716350",1
"433H","16:45:00","16:45:00","70161","9","San Francisco","0","0","29128.14694540",1
"433H","16:49:00","16:49:00","70151","10","San Francisco","0","0","30879.36353718",1
"433H","16:53:00","16:53:00","70141","11","San Francisco","0","0","34731.21264587",1
"433H","16:58:00","16:58:00","70131","12","San Francisco","0","0","38225.42262758",1
"433H","17:02:00","17:02:00","70121","13","San Francisco","0","0","40210.94301198",1
"433H","17:05:00","17:05:00","70111","14","San Francisco","0","0","42904.31535652",1
"433H","17:09:00","17:09:00","70101","15","San Francisco","0","0","44893.88792117",1
"433H","17:12:00","17:12:00","70091","16","San Francisco","0","0","47027.46164664",1
"433H","17:16:00","17:16:00","70081","17","San Francisco","0","0","49351.87850081",1
"433H","17:20:00","17:20:00","70071","18","San Francisco","0","0","51124.70670460",1
"433H","17:23:00","17:23:00","70061","19","San Francisco","0","0","53675.25223130",1
"433H","17:28:00","17:28:00","70051","20","San Francisco","0","0","57827.71502450",1
"433H","17:33:00","17:33:00","70041","21","San Francisco","0","0","60796.69153017",1
"433H","17:39:00","17:39:00","70031","22","San Francisco","0","0","67471.87589919",1
"433H","17:45:00","17:45:00","70021","23","San Francisco","0","0","72890.33957530",1
"433H","17:52:00","17:52:00","70011","24","San Francisco","0","0","75413.48537542",1
"433","16:08:00","16:08:00","70261","1","San Francisco","0","0","0.00000000",1
"433","16:13:00","16:13:00","70241","2","San Francisco","0","0","4121.03122797",1
"433","16:19:00","16:19:00","70231","3","San Francisco","0","0","10016.37844470",1
"433","16:23:00","16:23:00","70221","4","San Francisco","0","0","13203.47293484",1
"433","16:29:00","16:29:00","70211","5","San Francisco","0","0","17517.67460050",1
"433","16:33:00","16:33:00","70201","6","San Francisco","0","0","20625.85835376",1
"433","16:37:00","16:37:00","70191","7","San Francisco","0","0","24569.44084406",1
"433","16:42:00","16:42:00","70171","8","San Francisco","0","0","27117.38716350",1
"433","16:45:00","16:45:00","70161","9","San Francisco","0","0","29128.14694540",1
"433","16:49:00","16:49:00","70151","10","San Francisco","0","0","30879.36353718",1
"433","16:53:00","16:53:00","70141","11","San Francisco","0","0","34731.21264587",1
"433","16:58:00","16:58:00","70131","12","San Francisco","0","0","38225.42262758",1
"433","17:02:00","17:02:00","70121","13","San Francisco","0","0","40210.94301198",1
"433","17:05:00","17:05:00","70111","14","San Francisco","0","0","42904.31535652",1
"433","17:09:00","17:09:00","70101","15","San Francisco","0","0","44893.88792117",1
"433","17:12:00","17:12:00","70091","16","San Francisco","0","0","47027.46164664",1
"433","17:16:00","17:16:00","70081","17","San Francisco","0","0","49351.87850081",1
"433","17:20:00","17:20:00","70071","18","San Francisco","0","0","51124.70670460",1
"433","17:23:00","17:23:00","70061","19","San Francisco","0","0","53675.25223130",1
"433","17:28:00","17:28:00","70051","20","San Francisco","0","0","57827.71502450",1
"433","17:33:00","17:33:00","70041","21","San Francisco","0","0","60796.69153017",1
"433","17:39:00","17:39:00","70031","22","San Francisco","0","0","67471.87589919",1
"433","17:45:00","17:45:00","70021","23","San Francisco","0","0","72890.33957530",1
"433","17:52:00","17:52:00","70011","24","San Francisco","0","0","75413.48537542",1
"435H","17:38:00","17:38:00","70261","1","San Francisco","0","0","0.00000000",1
"435H","17:43:00","17:43:00","70241","2","San Francisco","0","0","4121.03122797",1
"435H","17:49:00","17:49:00","70231","3","San Francisco","0","0","10016.37844470",1
"435H","17:53:00","17:53:00","70221","4","San Francisco","0","0","13203.47293484",1
"435H","17:59:00","17:59:00","70211","5","San Francisco","0","0","17517.67460050",1
"435H","18:03:00","18:03:00","70201","6","San Francisco","0","0","20625.85835376",1
"435H","18:07:00","18:07:00","70191","7","San Francisco","0","0","24569.44084406",1
"435H","18:12:00","18:12:00","70171","8","San Francisco","0","0","27117.38716350",1
"435H","18:15:00","18:15:00","70161","9","San Francisco","0","0","29128.14694540",1
"435H","18:19:00","18:19:00","70151","10","San Francisco","0","0","30879.36353718",1
"435H","18:23:00","18:23:00","70141","11","San Francisco","0","0","34731.21264587",1
"435H","18:28:00","18:28:00","70131","12","San Francisco","0","0","38225.42262758",1
"435H","18:32:00","18:32:00","70121","13","San Francisco","0","0","40210.94301198",1
"435H","18:35:00","18:35:00","70111","14","San Francisco","0","0","42904.31535652",1
"435H","18:39:00","18:39:00","70101","15","San Francisco","0","0","44893.88792117",1
"435H","18:42:00","18:42:00","70091","16","San Francisco","0","0","47027.46164664",1
"435H","18:46:00","18:46:00","70081","17","San Francisco","0","0","49351.87850081",1
"435H","18:50:00","18:50:00","70071","18","San Francisco","0","0","51124.70670460",1
"435H","18:53:00","18:53:00","70061","19","San Francisco","0","0","53675.25223130",1
"435H","18:58:00","18:58:00","70051","20","San Francisco","0","0","57827.71502450",1
"435H","19:03:00","19:03:00","70041","21","San Francisco","0","0","60796.69153017",1
"435H","19:09:00","19:09:00","70031","22","San Francisco","0","0","67471.87589919",1
"435H","19:15:00","19:15:00","70021","23","San Francisco","0","0","72890.33957530",1
"435H","19:22:00","19:22:00","70011","24","San Francisco","0","0","75413.48537542",1
"435","17:38:00","17:38:00","70261","1","San Francisco","0","0","0.00000000",1
"435","17:43:00","17:43:00","70241","2","San Francisco","0","0","4121.03122797",1
"435","17:49:00","17:49:00","70231","3","San Francisco","0","0","10016.37844470",1
"435","17:53:00","17:53:00","70221","4","San Francisco","0","0","13203.47293484",1
"435","17:59:00","17:59:00","70211","5","San Francisco","0","0","17517.67460050",1
"435","18:03:00","18:03:00","70201","6","San Francisco","0","0","20625.85835376",1
"435","18:07:00","18:07:00","70191","7","San Francisco","0","0","24569.44084406",1
"435","18:12:00","18:12:00","70171","8","San Francisco","0","0","27117.38716350",1
"435","18:15:00","18:15:00","70161","9","San Francisco","0","0","29128.14694540",1
"435","18:19:00","18:19:00","70151","10","San Francisco","0","0","30879.36353718",1
"435","18:23:00","18:23:00","70141","11","San Francisco","0","0","34731.21264587",1
"435","18:28:00","18:28:00","70131","12","San Francisco","0","0","38225.42262758",1
"435","18:32:00","18:32:00","70121","13","San Francisco","0","0","40210.94301198",1
"435","18:35:00","18:35:00","70111","14","San Francisco","0","0","42904.31535652",1
"435","18:39:00","18:39:00","70101","15","San Francisco","0","0","44893.88792117",1
"435","18:42:00","18:42:00","70091","16","San Francisco","0","0","47027.46164664",1
"435","18:46:00","18:46:00","70081","17","San Francisco","0","0","49351.87850081",1
"435","18:50:00","18:50:00","70071","18","San Francisco","0","0","51124.70670460",1
"435","18:53:00","18:53:00","70061","19","San Francisco","0","0","53675.25223130",1
"435","18:58:00","18:58:00","70051","20","San Francisco","0","0","57827.71502450",1
"435","19:03:00","19:03:00","70041","21","San Francisco","0","0","60796.69153017",1
"435","19:09:00","19:09:00","70031","22","San Francisco","0","0","67471.87589919",1
"435","19:15:00","19:15:00","70021","23","San Francisco","0","0","72890.33957530",1
"435","19:22:00","19:22:00","70011","24","San Francisco","0","0","75413.48537542",1
"437H","19:08:00","19:08:00","70261","1","San Francisco","0","0","0.00000000",1
"437H","19:13:00","19:13:00","70241","2","San Francisco","0","0","4121.03122797",1
"437H","19:19:00","19:19:00","70231","3","San Francisco","0","0","10016.37844470",1
"437H","19:23:00","19:23:00","70221","4","San Francisco","0","0","13203.47293484",1
"437H","19:29:00","19:29:00","70211","5","San Francisco","0","0","17517.67460050",1
"437H","19:33:00","19:33:00","70201","6","San Francisco","0","0","20625.85835376",1
"437H","19:37:00","19:37:00","70191","7","San Francisco","0","0","24569.44084406",1
"437H","19:42:00","19:42:00","70171","8","San Francisco","0","0","27117.38716350",1
"437H","19:45:00","19:45:00","70161","9","San Francisco","0","0","29128.14694540",1
"437H","19:49:00","19:49:00","70151","10","San Francisco","0","0","30879.36353718",1
"437H","19:53:00","19:53:00","70141","11","San Francisco","0","0","34731.21264587",1
"437H","19:58:00","19:58:00","70131","12","San Francisco","0","0","38225.42262758",1
"437H","20:02:00","20:02:00","70121","13","San Francisco","0","0","40210.94301198",1
"437H","20:05:00","20:05:00","70111","14","San Francisco","0","0","42904.31535652",1
"437H","20:09:00","20:09:00","70101","15","San Francisco","0","0","44893.88792117",1
"437H","20:12:00","20:12:00","70091","16","San Francisco","0","0","47027.46164664",1
"437H","20:16:00","20:16:00","70081","17","San Francisco","0","0","49351.87850081",1
"437H","20:20:00","20:20:00","70071","18","San Francisco","0","0","51124.70670460",1
"437H","20:23:00","20:23:00","70061","19","San Francisco","0","0","53675.25223130",1
"437H","20:28:00","20:28:00","70051","20","San Francisco","0","0","57827.71502450",1
"437H","20:33:00","20:33:00","70041","21","San Francisco","0","0","60796.69153017",1
"437H","20:39:00","20:39:00","70031","22","San Francisco","0","0","67471.87589919",1
"437H","20:45:00","20:45:00","70021","23","San Francisco","0","0","72890.33957530",1
"437H","20:52:00","20:52:00","70011","24","San Francisco","0","0","75413.48537542",1
"437","19:08:00","19:08:00","70261","1","San Francisco","0","0","0.00000000",1
"437","19:13:00","19:13:00","70241","2","San Francisco","0","0","4121.03122797",1
"437","19:19:00","19:19:00","70231","3","San Francisco","0","0","10016.37844470",1
"437","19:23:00","19:23:00","70221","4","San Francisco","0","0","13203.47293484",1
"437","19:29:00","19:29:00","70211","5","San Francisco","0","0","17517.67460050",1
"437","19:33:00","19:33:00","70201","6","San Francisco","0","0","20625.85835376",1
"437","19:37:00","19:37:00","70191","7","San Francisco","0","0","24569.44084406",1
"437","19:42:00","19:42:00","70171","8","San Francisco","0","0","27117.38716350",1
"437","19:45:00","19:45:00","70161","9","San Francisco","0","0","29128.14694540",1
"437","19:49:00","19:49:00","70151","10","San Francisco","0","0","30879.36353718",1
"437","19:53:00","19:53:00","70141","11","San Francisco","0","0","34731.21264587",1
"437","19:58:00","19:58:00","70131","12","San Francisco","0","0","38225.42262758",1
"437","20:02:00","20:02:00","70121","13","San Francisco","0","0","40210.94301198",1
"437","20:05:00","20:05:00","70111","14","San Francisco","0","0","42904.31535652",1
"437","20:09:00","20:09:00","70101","15","San Francisco","0","0","44893.88792117",1
"437","20:12:00","20:12:00","70091","16","San Francisco","0","0","47027.46164664",1
"437","20:16:00","20:16:00","70081","17","San Francisco","0","0","49351.87850081",1
"437","20:20:00","20:20:00","70071","18","San Francisco","0","0","51124.70670460",1
"437","20:23:00","20:23:00","70061","19","San Francisco","0","0","53675.25223130",1
"437","20:28:00","20:28:00","70051","20","San Francisco","0","0","57827.71502450",1
"437","20:33:00","20:33:00","70041","21","San Francisco","0","0","60796.69153017",1
"437","20:39:00","20:39:00","70031","22","San Francisco","0","0","67471.87589919",1
"437","20:45:00","20:45:00","70021","23","San Francisco","0","0","72890.33957530",1
"437","20:52:00","20:52:00","70011","24","San Francisco","0","0","75413.48537542",1
"439H","20:38:00","20:38:00","70261","1","San Francisco","0","0","0.00000000",1
"439H","20:43:00","20:43:00","70241","2","San Francisco","0","0","4121.03122797",1
"439H","20:49:00","20:49:00","70231","3","San Francisco","0","0","10016.37844470",1
"439H","20:53:00","20:53:00","70221","4","San Francisco","0","0","13203.47293484",1
"439H","20:59:00","20:59:00","70211","5","San Francisco","0","0","17517.67460050",1
"439H","21:03:00","21:03:00","70201","6","San Francisco","0","0","20625.85835376",1
"439H","21:07:00","21:07:00","70191","7","San Francisco","0","0","24569.44084406",1
"439H","21:12:00","21:12:00","70171","8","San Francisco","0","0","27117.38716350",1
"439H","21:15:00","21:15:00","70161","9","San Francisco","0","0","29128.14694540",1
"439H","21:19:00","21:19:00","70151","10","San Francisco","0","0","30879.36353718",1
"439H","21:23:00","21:23:00","70141","11","San Francisco","0","0","34731.21264587",1
"439H","21:28:00","21:28:00","70131","12","San Francisco","0","0","38225.42262758",1
"439H","21:32:00","21:32:00","70121","13","San Francisco","0","0","40210.94301198",1
"439H","21:35:00","21:35:00","70111","14","San Francisco","0","0","42904.31535652",1
"439H","21:39:00","21:39:00","70101","15","San Francisco","0","0","44893.88792117",1
"439H","21:42:00","21:42:00","70091","16","San Francisco","0","0","47027.46164664",1
"439H","21:46:00","21:46:00","70081","17","San Francisco","0","0","49351.87850081",1
"439H","21:50:00","21:50:00","70071","18","San Francisco","0","0","51124.70670460",1
"439H","21:53:00","21:53:00","70061","19","San Francisco","0","0","53675.25223130",1
"439H","21:58:00","21:58:00","70051","20","San Francisco","0","0","57827.71502450",1
"439H","22:03:00","22:03:00","70041","21","San Francisco","0","0","60796.69153017",1
"439H","22:09:00","22:09:00","70031","22","San Francisco","0","0","67471.87589919",1
"439H","22:15:00","22:15:00","70021","23","San Francisco","0","0","72890.33957530",1
"439H","22:22:00","22:22:00","70011","24","San Francisco","0","0","75413.48537542",1
"439","20:38:00","20:38:00","70261","1","San Francisco","0","0","0.00000000",1
"439","20:43:00","20:43:00","70241","2","San Francisco","0","0","4121.03122797",1
"439","20:49:00","20:49:00","70231","3","San Francisco","0","0","10016.37844470",1
"439","20:53:00","20:53:00","70221","4","San Francisco","0","0","13203.47293484",1
"439","20:59:00","20:59:00","70211","5","San Francisco","0","0","17517.67460050",1
"439","21:03:00","21:03:00","70201","6","San Francisco","0","0","20625.85835376",1
"439","21:07:00","21:07:00","70191","7","San Francisco","0","0","24569.44084406",1
"439","21:12:00","21:12:00","70171","8","San Francisco","0","0","27117.38716350",1
"439","21:15:00","21:15:00","70161","9","San Francisco","0","0","29128.14694540",1
"439","21:19:00","21:19:00","70151","10","San Francisco","0","0","30879.36353718",1
"439","21:23:00","21:23:00","70141","11","San Francisco","0","0","34731.21264587",1
"439","21:28:00","21:28:00","70131","12","San Francisco","0","0","38225.42262758",1
"439","21:32:00","21:32:00","70121","13","San Francisco","0","0","40210.94301198",1
"439","21:35:00","21:35:00","70111","14","San Francisco","0","0","42904.31535652",1
"439","21:39:00","21:39:00","70101","15","San Francisco","0","0","44893.88792117",1
"439","21:42:00","21:42:00","70091","16","San Francisco","0","0","47027.46164664",1
"439","21:46:00","21:46:00","70081","17","San Francisco","0","0","49351.87850081",1
"439","21:50:00","21:50:00","70071","18","San Francisco","0","0","51124.70670460",1
"439","21:53:00","21:53:00","70061","19","San Francisco","0","0","53675.25223130",1
